created_at,text,like_count
2025-04-23 22:56:57,"헐..심각한가요?오늘바빠서자세안봤는데.. 조회수가..
일단 해외해킹이면 통신사해킹이기도 해서
복제폰 방지위해 가입한거예요.
저건 유출당한 통신사 비난글이고..(비난당할일이지요) 전 그냥 유심복제 해외
인증차단용으로 했어요.말씀없으시니 불안",1
2025-04-23 22:56:55,유심 새로 교체..,0
2025-04-23 22:56:49,"…낼 유심 새로 발급하러 가야함
sk 이….",0
2025-04-23 22:55:28,"해외 나갈일있으면 이거 또 풀고 로밍하라는 거잖아..
돈 받을거 다 받으면서 무료 유심 교체하는게
힘든일이었을까?",5
2025-04-23 22:54:54,유심값줘라 이놈들아 ㅡㅡ....유심+내정보값해서 피해보상 크게줘야한다거 생각합니다 정보털린놈들 피해보상 꼭 안해주고 죄송염 이라고 말더라...?,2
2025-04-23 22:54:22,님들도 유심 해킹 조심하세요,0
2025-04-23 22:53:57,"SKT 유심정보 유출 때문에 유심 잠금 설정하다가 핸드폰 사용 못하는 상태가 되어버려서 식겁했네요.
1시간 동안 애먹다가 유심카드 케이스에서 PUK 찾아서 간신히 해제했어요. 
여러분 PUK 번호 모르면 함부로 유심잠금 하지 마요.  
10번 잘못 입력하면 그 유심 아예 못 쓰게 된다네요.",0
2025-04-23 22:53:17,skt 고객센터 전화해보니까 유심 걍... 사비로 내고 변경하라고 하던데... 유심 변경을 보상해준다는 소리가 없더라....,0
2025-04-23 22:53:02,근데 이런거보면 유심 자주자주 바꾸는게 더 좋은거같네..,0
2025-04-23 22:50:23,모두 모두 유심칩 무료변경 요청하세요,0
2025-04-23 22:50:03,난 이 기사보고 가족 다 유심 바꾸라함 난 2년전 skt에서 lg로 바꿔서 그나마 다행인데,0
2025-04-23 22:47:15,니들이 유심교체비용 내 ㅅㅂ것들아,1
2025-04-23 22:47:03,"초기부터 쭈욱 SK만 사용해온 사람으로
이정도면 무료 유심교체하는게 맞다는 생각이 든다.
데이터 관리 못해서 털려놓고
불편은 고객에게 감수시키는건 무슨 경우냐

제대로 대응이 안되면 통신사를 갈아타든지 해야지 뭐.",10
2025-04-23 22:46:50,"급한대로 고기리한텐 내일 유심 바꾸라캤고 나는......................담주월욜까지 버텨야함
행운이여 나에게",0
2025-04-23 22:45:26,"평일 정시퇴근하면
유심 바꿔야겠다.",0
2025-04-23 22:44:37,유심이 어떻게 해킹됨?,0
2025-04-23 22:44:06,그러니까 털린 유심 싹 다 교체해줘야 하는데 모르쇠 놓는중이라 이건가?,0
