created_at,text,sentiment,score
2025-04-29 21:39:54,"유심 대신 이심 쓰라는 것도 존나 웃기네. 유심 처음 만들어서 사이즈 줄여가면서 통신사들 계속 유심 장시로 떼돈 쳐 벌어대다가, 다시 유심 없는 시절로 회귀시키는데, 대신 이심값은 받겠다는 거 아님?ㅋㅋㅋㅋㅋㅋㅋㅋ",negative,0.036671996116638184
2025-04-29 21:32:14,“5000원이 0원 됐다” 유심 교체에 날아간 티머니 잔액…막으려면? (출처 : 세계일보 | 네이버 뉴스),negative,0.024456918239593506
2025-04-29 21:28:32,마누라교체 비용으로 2 조쓰는 Sk.   유심교체 비용으로는?,negative,0.03678548336029053
2025-04-29 21:19:20,아침부터 힘들다진짜 이거 출국장 줄 아니고 유심교체임,negative,0.0725749135017395
2025-04-29 21:16:53,"틱톡라이트  3일출석  7만원에 삽니다!  처음 가입시 3만원 3일 출석후 4만원 더드립니다!  프로필에 있는 옵챗으로 연락주세요!!  본계정 메인트윗에 지금까지 거래내역 80건이상 있구 추가로 각종인증 전부가능합니다! 

이재명 선거법 코난 엔시티 세븐틴 더보이즈 SKT 유심 플레이브 아이브",negative,0.21372967958450317
2025-04-29 21:16:31,"유심 해킹 개인정보 유출 되신분들 집단소송에 꼭 참여 하십시오.

이정도면 기업이 가루가 되어야 하는게 정상적인 상식이 있는 사회임

수사는 하나?",positive,0.53709477186203
2025-04-29 21:14:14,"이 놈 때문에 SKT가 수백억 낭비하는군

지놈이 부고해킹문자 눌러 털려놓고 유심해킹되었다고 개지랄을 떨어 손해 보상받으려한 거

이 새끼에게 SKT 비용 다 물려라

5000만원 털린 SKT 사용자 “유심 해킹 아닌 부고 문자 잘못 눌러서…” (출처 : 문화일보 | 네이버 뉴스)",negative,0.2273343801498413
2025-04-29 21:09:49,알뜰폰 엘지망 쓰면 엘지 유플에서 대부분 해결이 가능하기 때문에 고객센터가 문제라면 유모비 그러니까 엘지 자회사 ㄱㄱ 얘네는 유심 뿐만 아니라 대부분의 업무를 유플러스 직영점에서 해결가능,positive,0.5496536493301392
2025-04-29 21:04:29,"유심은 재활용을 하면 안됩니다!!
유심 초기화를 해도 족적이 남습니다
그래서 판매점이나 대리점에서는 사용한 유심을 기존 소비자에게 주거나 폐기처분 하는게 정해진 규율입니다",negative,0.06958860158920288
2025-04-29 20:46:11,유심 해킹 사태 때문에 마음 같아서는 다른 통신사로 옮겨가고 싶은데 20세기 말부터 SKT를 쓰고 있는 가족 덕분에 받고 있는 할인 혜택이 제법 커서 쉽게 결정하지 못하고 있다....,negative,0.3083319067955017
2025-04-29 20:43:25,인공유심 이시간에 내앞에 100명 넘게 서있다,negative,0.3652414083480835
2025-04-29 20:42:35,"부정선거

나의 주권은 

포기하고 음모론이야,

하지만 유심은 절대 포기 못하지.  공짜인데

위대한 한국인들 사랑합니다.",positive,0.853733241558075
2025-04-29 20:39:09,"유심에는 각 통신사의 망에 접속할 수 있는 가입자의 정보가 담겨있는데, e심은 이러한 유심을 소프트웨어 형태로 구현해낸 것이다. 애플의 경우 아이폰XS시리즈, 삼성전자의 경우 갤럭시Z플립·Z폴드4 등 플래그십 모델 부터 e심을 지원하고 있다.

e심 지원 모델 확인.",negative,0.19286596775054932
2025-04-29 20:32:49,"SK텔레콤이 유심(USIM) 무상교체에 돌입한 가운데, 현장에선 내달까지 유심 재고가 부족할 것이라는 전망이 나온다. 유통채널도 비상에 걸리면서 e심(eSIM·embeded SIM) 개통을 안내하도록 독려하고 있다.",negative,0.08832073211669922
2025-04-29 19:50:44,일시정지해제하는데도 전화연결 10분 넘게 안 되고 1차로 연결된 데는 담당부서 아니래서 114 누르고 일시정지해제 골랐는데 담당부서가 아니라고요?? 하니까 지금 여기저기 다 끌어다가 대응 중이라 일단 빈 데로 연결됐다나; 암튼 해제하면서 유심보호서비스도 자동으로 가입해줬는데 응 갈아탄다,negative,0.1874421238899231
2025-04-29 19:39:47,Skt 개색히들 난 9월까지 유심교체도 못 받는데 어카냐 유심들고 독일로 와 개새키들아,negative,0.30325114727020264
2025-04-29 18:50:00,"제가 없는 데에서 로그인에 성공하였다고 한 게.. 외국에서 몇 번 시도하다가 가로막힌 경우가 있었기는 했어서, 이번 껀은 좀 심각하다고 판단하여, 최근 불거진 사건(그 통신사는 아님. 따라서 유심과는 상관 없음.)과는 별개로 다른 결의 사건으로 보이긴 하지만,",negative,0.34711140394210815
2025-04-29 18:40:54,"유심 교체 하기 전에 백업하는데
노트북 용량 부족 이슈로
몇시간공안 헛짓거리 한 사람 됨
개빡쳐서 때려쳤다..",negative,0.19947391748428345
2025-04-29 18:18:21,낼 할아버지 유심이랑 유심보호서비스 신청해주러 가야 되는데 폴더폰도 똑같이 할 수 있나….,negative,0.32612866163253784
2025-04-29 18:10:09,"아 미치겠네 뭔 skt는 휴대폰 인증을 못하냐
개짜증나네 ㅅㅂ 지 와이프 바꾼다고 2조 처박고 휴대폰 유심 빨리 바꾸는게 그리 아깝나 ㅈ같은새끼 정작 개처뒤진게 휴대폰 개통할때는 유심이 있으면서 유통말고 해킹때문에 바꾸는 유심은 뭐 따로 만들어서 없는거임? 개새끼들",negative,0.028900504112243652
2025-04-29 18:06:27,"유심 바꾸면 안전한 거 맞냐 새끼들아ㅋㅋ?
이미 다 털렸는데 뭔",negative,0.13235074281692505
2025-04-29 17:50:30,"skt 진짜 열받네. 번호이동이랑 폰교체 둘다 할거고 폰은 구입해서 택배 도착. 근데 유심보호서비스를 가입해놨더니 새 폰으로 유심을 옮겨도 개통이 안됨ㅋㅋ 그래서 해지하고 옮기고 다시 가입할까싶다가, 지금은 또 바로 가입 안된다네. 게다가 번호이동 막힌것같다는 후기도 올라오네... 아오...",negative,0.0463484525680542
2025-04-29 17:41:57,"""도박사이트가 왜 나와""…유심 교체 검색했더니 '황당' 연결
북한, 노동당 산하 IT 조직, 한국 불법 도박사이트 수천개 만들어 한국 범죄조직에 팔아넘겼다. 
범죄로 이어진 이 찐한 남북한 동포애. 
눈물난다야 씹알. 
국제마피아파 회장이라는 이재명이가 대똥한다 나대니 나라에 별일이 다 생겨..ㅉ",negative,0.4675738215446472
2025-04-29 17:33:13,유심보호서비스로 막을 수 있을거를 왜 안막았을까 ㅎㅎㅎ,negative,0.12759125232696533
2025-04-29 17:32:43,skt 때문에 sim 잠금 기본에서 바꿨다가 식겁했네 폰 껐다가 켤 때마다 잠금해제 해야 하는데 3번 틀리면 대리점 가야 되고 10번 틀리면 유심 영구차단 된대 익숙한 비밀번호라 틀릴 일은 없지만 심 잠겨있대서 간 떨어질뻔 ㄷ,negative,0.1693124771118164
2025-04-29 17:22:48,"요즘 스마트폰 해킹, 남의 일 같으신가요?  
사실 딱 3가지 설정만으로 대부분 막을 수 있습니다.  

- 클라우드 계정 2단계 인증  
- 유심 비밀번호 설정  
- 무료 와이파이 로그인 주의  

지금 바로 확인하고 설정 점검하세요.",negative,0.15329068899154663
